Time [s]	ENG_Speed rpm	CHA_Speed kph	DRV_Pedal_Pos %	CHA_Acc_Long g	DRV_Brk_Pressure_F bar	GBX_Position -	CHA_Acc_Lat g	DRV_Steer_Angle DEG	CHA_Yaw_Rate DEG/s	TRK_Distance m	WHL_Speed_FL kph	WHL_Speed_FR kph	WHL_Speed_RL kph	WHL_Speed_RR kph	SUS_Load_PushRod_FL N	SUS_Load_PushRod_FR N	SUS_Load_PushRod_RL N	SUS_Load_PushRod_RR N	DRV_Brk_Pressure_R bar	ENG_Torque_Meas Nm	Time s	CHA_Handling g	SUS_Spring_Travel_FL mm	SUS_Spring_Travel_FR mm	SUS_Spring_Travel_RL mm	SUS_Spring_Travel_RR mm	AER_Balance_Meas %	CHA_RideHeight_FL mm	CHA_RideHeight_FR mm	CHA_RideHeight_RL mm	CHA_RideHeight_RR mm
25.23	4814.954800	60.241193	0.000000	-0.534609	10.545534	2.000000	1.192264	81.647147	39.154015	832.034487	56.574346	61.532491	57.860288	60.239355	1418.294470	6152.202666	3816.659805	9921.636057	9.351700	0.000000	25.230000	-0.270451	-5.999256	9.000409	-4.644318	15.638829	34.005226	27.951549	19.302214	51.687723	42.295181
25.24	4801.022893	60.057660	0.000000	-0.542385	10.421757	2.000000	1.183053	83.011154	39.495499	832.201448	56.366134	61.360508	57.667778	59.961566	1365.811805	6090.188376	3785.106163	9934.512923	9.241935	0.000000	25.240000	-0.394908	-5.998649	8.714110	-4.785873	15.276066	34.018104	28.148672	19.590964	52.012383	42.737215
25.25	4792.906451	59.871597	0.000000	-0.548747	10.284308	2.000000	1.179352	84.372856	39.858453	832.367891	56.139219	61.188537	57.470360	59.703822	1318.289619	6058.880537	3733.737834	9969.696345	9.120046	0.000000	25.250000	-0.488311	-6.007518	8.474995	-4.939047	14.988327	34.026352	28.346315	19.830246	52.304293	43.087639
25.26	4789.508792	59.683720	0.000000	-0.552517	10.135776	2.000000	1.181409	85.674940	40.220166	832.533812	55.898515	61.018007	57.268600	59.480886	1306.050774	6036.495322	3688.942450	10016.873939	8.988330	0.000000	25.260000	-0.544077	-6.020512	8.296766	-5.089877	14.770963	34.031855	28.529119	20.005670	52.557865	43.341421
25.27	4789.314762	59.495026	0.000000	-0.553001	9.981010	2.000000	1.187815	86.908886	40.562171	832.699208	55.650156	60.845816	57.064822	59.301914	1231.618127	6056.620183	3641.404871	9995.797219	8.851084	0.000000	25.270000	-0.569011	-6.048064	8.230665	-5.240637	14.619841	34.036686	28.680900	20.107802	52.767548	43.500414
25.28	4790.597047	59.306849	0.000000	-0.550320	9.825212	2.000000	1.198490	87.973939	40.870835	832.864081	55.402904	60.675715	56.862266	59.162847	1193.952946	6025.774413	3596.369896	10030.316547	8.712924	0.000000	25.280000	-0.554997	-6.088702	8.217287	-5.390753	14.569755	34.044298	28.783832	20.127298	52.932400	43.574430
25.29	4791.615831	59.119977	0.000000	-0.546310	9.672707	2.000000	1.217085	88.968442	41.185054	833.028434	55.179820	60.510833	56.661651	59.063611	1158.203336	6208.409101	3548.632110	10039.276689	8.577684	0.000000	25.290000	-0.489166	-6.187202	8.245949	-5.537927	14.553175	34.054466	28.836276	20.071977	53.049603	43.571756
25.30	4790.838663	58.935109	0.000000	-0.539225	9.526533	2.000000	1.241347	89.556160	41.497012	833.192274	54.991642	60.359178	56.464506	59.007441	1126.408078	6297.666667	3517.409799	10017.710730	8.448058	0.000000	25.300000	-0.355719	-6.306209	8.287054	-5.667833	14.540266	34.063334	28.852073	19.963096	53.110907	43.494610
25.31	4787.141065	58.753610	0.000000	-0.529105	9.381104	2.000000	1.267760	90.294624	41.771046	833.355609	54.819557	60.208425	56.274410	58.977751	1095.732239	6383.727497	3462.993874	10074.412584	8.319093	0.000000	25.310000	-0.221118	-6.381427	8.395841	-5.777008	14.534030	34.066776	28.845641	19.824839	53.109319	43.347129
25.32	4780.054991	58.576331	0.000000	-0.516498	9.170628	2.000000	1.291681	90.768428	41.981503	833.518451	54.648876	60.061108	56.093995	58.958447	1096.983061	6466.360304	3490.233236	10143.223054	8.132444	0.000000	25.320000	-0.077684	-6.410129	8.550569	-5.839567	14.533670	34.065143	28.819989	19.671541	53.052012	43.148688
25.33	4770.630433	58.404432	0.000000	-0.500750	8.879304	2.000000	1.311219	90.747060	42.109986	833.680815	54.515712	59.925104	55.929983	58.937167	1089.336443	6531.314625	3453.536613	10192.682141	7.874099	0.000000	25.330000	0.082134	-6.428491	8.724506	-5.868936	14.537238	34.062370	28.767360	19.509256	52.955912	42.930582
25.34	4759.301529	58.238644	0.000000	-0.484384	8.613483	2.000000	1.325241	90.297271	42.153427	833.842719	54.431145	59.796419	55.778129	58.901413	1091.293687	6580.200232	3485.920254	10200.527818	7.638372	0.000000	25.340000	0.245416	-6.452745	8.895535	-5.881999	14.535724	34.062615	28.679260	19.342856	52.838436	42.724264
25.35	4746.196665	58.078940	0.000000	-0.468723	8.372881	2.000000	1.333487	89.696637	42.134285	834.004178	54.385680	59.669790	55.636814	58.847432	1142.558885	6612.591006	3485.251739	10204.732367	7.425008	0.000000	25.350000	0.386874	-6.463438	9.048875	-5.897842	14.531214	34.068511	28.553070	19.179002	52.713906	42.554338
25.36	4731.619304	57.924875	0.000000	-0.454888	8.156104	2.000000	1.337570	89.198217	42.091044	834.165209	54.367300	59.542784	55.503645	58.776420	1227.525161	6627.465690	3474.076354	10019.870584	7.232772	0.000000	25.360000	0.494486	-6.465658	9.174607	-5.908889	14.506707	34.080546	28.396330	19.027309	52.594582	42.436196
25.37	4716.015005	57.775895	0.000000	-0.442369	7.960744	2.000000	1.335004	88.618662	42.052016	834.325826	54.362141	59.420826	55.375881	58.690027	1243.256995	6625.161096	3486.734443	9998.659542	7.059528	0.000000	25.370000	0.568432	-6.465715	9.267132	-5.913675	14.477767	34.096940	28.226165	18.899152	52.488638	42.373551
25.38	4699.925408	57.631502	0.000000	-0.431478	7.784429	2.000000	1.330272	88.175886	42.014410	834.486042	54.350623	59.301035	55.251545	58.594642	1294.320785	6604.687223	3565.287648	9922.094452	6.903173	0.000000	25.380000	0.616903	-6.432408	9.324425	-5.907558	14.367423	34.113925	28.067357	18.809605	52.402321	42.362692
25.39	4683.933562	57.491028	0.000000	-0.422081	7.624840	2.000000	1.322648	87.781229	41.963417	834.645867	54.320441	59.181277	55.129847	58.491665	1356.167674	6578.039796	3649.452550	9837.695360	6.761650	0.000000	25.390000	0.642888	-6.370561	9.346527	-5.895050	14.182118	34.129934	27.935625	18.764560	52.343954	42.401777
25.40	4668.608952	57.353976	0.000000	-0.414430	7.478524	2.000000	1.311878	87.723427	41.901052	834.805311	54.271224	59.059576	55.010093	58.377185	1398.581426	6524.978674	3666.506454	9793.686607	6.631899	0.000000	25.400000	0.620674	-6.288982	9.340842	-5.880943	13.999512	34.145944	27.833613	18.759749	52.322392	42.491763
25.41	4654.427077	57.219271	0.000000	-0.410160	7.341921	2.000000	1.301642	88.249274	41.888054	834.964381	54.195843	58.929934	54.888869	58.254503	1430.570262	6423.575085	3681.128278	9728.935239	6.510760	0.000000	25.410000	0.552064	-6.200188	9.321490	-5.851311	13.816276	34.163220	27.762372	18.788424	52.344769	42.632018
25.42	4641.732379	57.086202	0.000000	-0.406757	7.211685	2.000000	1.289140	88.800520	41.932307	835.123080	54.105215	58.804890	54.763811	58.127630	1449.573817	6365.859506	3685.459636	9652.105479	6.395268	0.000000	25.420000	0.466737	-6.116091	9.291503	-5.824812	13.624741	34.183240	27.722574	18.840282	52.416207	42.818465
25.43	4630.688972	56.954471	0.000000	-0.403633	7.086277	2.000000	1.275932	89.240607	42.029668	835.281414	54.005810	58.686593	54.635256	57.999932	1456.302662	6351.135049	3621.033079	9568.872532	6.284057	0.000000	25.430000	0.385524	-6.045356	9.233630	-5.818319	13.421759	34.205993	27.713801	18.908709	52.536211	43.042781
25.44	4621.269754	56.823962	0.000000	-0.400895	6.965184	2.000000	1.265223	89.705815	42.172811	835.439384	53.899832	58.573360	54.503914	57.874832	1452.545912	6318.336806	3593.606795	9484.767749	6.176673	0.000000	25.440000	0.316772	-5.992227	9.128458	-5.818645	13.207893	34.229219	27.737047	18.994119	52.696040	43.291680
25.45	4613.569310	56.694739	0.000000	-0.395919	6.692506	2.000000	1.255988	90.099555	42.354375	835.596996	53.797128	58.469948	54.374167	57.758216	1438.824239	6280.873569	3546.311557	9402.205284	5.934864	0.000000	25.450000	0.262387	-5.958003	9.004625	-5.828783	12.985651	34.248660	27.796735	19.104311	52.879229	43.548510
25.46	4609.462639	56.568421	0.000000	-0.385166	6.218811	2.000000	1.247746	90.449278	42.543166	835.754256	53.722923	58.378519	54.256329	57.658483	1417.666595	6246.512279	3510.935781	9309.346365	5.514794	0.000000	25.460000	0.216769	-5.944755	8.905881	-5.842464	12.753296	34.260203	27.895801	19.247110	53.066750	43.797212
25.47	4610.091292	56.446851	0.000000	-0.370097	5.669399	2.000000	1.242300	90.818533	42.713994	835.911178	53.671057	58.293736	54.151239	57.578918	1403.548063	6202.585062	3437.677997	9206.059761	5.027580	0.000000	25.470000	0.185443	-5.941873	8.794122	-5.888408	12.507102	34.262445	28.032135	19.423200	53.246607	44.029427
25.48	4614.083396	56.330950	0.000000	-0.353827	5.143866	2.000000	1.241976	91.337455	42.864349	836.067778	53.620742	58.209259	54.054046	57.520002	1346.800329	6148.896355	3392.250294	9094.955890	4.561542	0.000000	25.480000	0.172105	-5.952352	8.634930	-5.998118	12.244678	34.256686	28.196399	19.624826	53.415013	44.243344
25.49	4619.021977	56.221288	0.000000	-0.335556	4.644614	2.000000	1.243113	91.791453	42.992063	836.224073	53.571279	58.128452	53.963356	57.481919	1281.963896	6076.836492	3341.682697	8973.685632	4.118809	0.000000	25.490000	0.171820	-5.969081	8.454577	-6.158061	11.963765	34.246190	28.372810	19.836720	53.574022	44.440414
25.50	4623.503903	56.118478	0.000000	-0.316919	4.174593	2.000000	1.249597	92.845890	43.101820	836.380083	53.522263	58.044636	53.878057	57.462537	1278.219829	6032.073052	3306.161235	8843.657191	3.701997	0.000000	25.500000	0.153578	-5.983324	8.304467	-6.314697	11.662477	34.236060	28.540511	20.038276	53.730119	44.626875
25.51	4626.335808	56.022386	0.000000	-0.298176	3.733344	2.000000	1.257670	94.030737	43.240115	836.535825	53.472052	57.962735	53.795213	57.458994	1312.783310	5995.601932	3281.271991	8705.183579	3.310702	0.000000	25.510000	0.133085	-6.001150	8.191459	-6.432434	11.339684	34.233564	28.679692	20.203821	53.895608	44.815311
25.52	4626.626160	55.933235	0.000000	-0.279114	3.321771	2.000000	1.265617	94.881727	43.411063	836.691319	53.428559	57.891741	53.714570	57.466442	1220.861352	5974.424354	3224.241696	8559.109808	2.945721	0.000000	25.520000	0.138108	-6.043131	8.102455	-6.527963	10.994574	34.244715	28.776610	20.314640	54.082184	45.019092
25.53	4623.846394	55.851468	0.000000	-0.258058	2.941620	2.000000	1.269064	94.984699	43.584117	836.846587	53.400401	57.840899	53.638246	57.479645	1264.909958	5969.809338	3217.836144	8410.100508	2.608606	0.000000	25.530000	0.175076	-6.056487	8.045301	-6.631562	10.628065	34.270737	28.826112	20.368488	54.290264	45.243085
25.54	4617.857817	55.777190	0.000000	-0.238393	2.593885	2.000000	1.272416	95.002779	43.747942	837.001647	53.382730	57.796614	53.573255	57.489441	1265.054065	6035.107285	3133.825117	8264.086267	2.300238	0.000000	25.540000	0.216555	-6.074584	8.034313	-6.788510	10.244073	34.309000	28.831465	20.379567	54.515561	45.489981
25.55	4608.937504	55.709592	0.000000	-0.221202	2.227977	2.000000	1.274300	94.923660	43.891145	837.156520	53.372359	57.758907	53.557982	57.468754	1201.098642	6036.575954	3037.893799	8184.404373	1.975753	0.000000	25.550000	0.254974	-6.098316	8.015345	-6.976850	9.865676	34.333058	28.800141	20.362814	54.752576	45.758500
25.56	4599.383238	55.649022	0.000000	-0.198919	1.523212	2.000000	1.274444	94.771514	44.019141	837.311224	53.404749	57.742856	53.565223	57.455368	1226.955951	5953.434417	2936.132169	8104.687996	1.350773	0.000000	25.560000	0.286363	-6.104247	7.991029	-7.186269	9.513650	34.360098	28.748498	20.338208	54.990864	46.039863
25.57	4591.956371	55.597456	0.000000	-0.164438	0.000000	2.000000	1.276529	94.879064	44.145154	837.465785	53.522114	57.769345	53.600850	57.464934	1378.541163	5944.754544	2885.915685	8001.921561	0.000000	0.000000	25.570000	0.306004	-6.088643	7.975964	-7.402142	9.168376	34.383697	28.704047	20.332068	55.216804	46.318249
25.58	4583.406421	55.556656	0.000000	-0.151176	0.000000	2.000000	1.278315	95.565806	44.303468	837.620233	53.581376	57.742434	53.611805	57.456019	1411.818854	6061.426074	2859.915568	7896.644380	0.000000	0.000000	25.580000	0.272349	-6.084350	7.969905	-7.597958	8.815388	34.397429	28.699658	20.368813	55.417594	46.574272
25.59	4573.318820	55.518388	0.000000	-0.148198	0.000000	2.000000	1.276465	96.202991	44.447771	837.774574	53.552931	57.713555	53.586455	57.432714	1307.385839	5924.085424	2836.729326	7897.316116	0.000000	0.000000	25.590000	0.218670	-6.089464	7.918267	-7.761490	8.509935	34.400984	28.743379	20.446545	55.595604	46.802626
